id,date,vaccines,tests,recovered,deaths,hosp,vent,icu,population,new_confirmed,confirmed
MYS,2020-03-15,0,18518,42,0,0,0,0,31528585,125,436
NLD,2020-03-15,0,17080,0,17,27,0,120,17231624,270,1248
NOR,2020-03-15,0,0,1,3,41,0,0,5311916,112,1225
PAK,2020-03-15,0,833,2,0,0,0,0,212215030,100,100
PHL,2020-03-15,0,0,2,11,0,0,0,106651922,2,31
POL,2020-03-15,0,0,0,3,0,0,0,37974750,58,74
PRT,2020-03-15,0,6249,2,0,139,0,9,10283822,86,219
QAT,2020-03-15,0,7950,4,0,0,0,0,2781677,38,177
ROU,2020-03-15,0,3205,9,0,0,0,0,19466145,27,35
SAU,2020-03-15,0,28055,1,0,0,0,0,33699947,15,15
SGP,2020-03-15,0,0,105,0,0,0,0,5638676,17,141
SVN,2020-03-15,0,6566,0,1,31,0,3,2073894,27,146
SWE,2020-03-15,0,0,0,5,23,0,5,10175214,83,1000
THA,2020-03-15,0,22539,37,1,0,0,0,69428524,33,33
USA,2020-03-15,0,67188,12,70,0,0,0,326687501,1467,4572
AUS,2020-03-16,0,38664,0,6,0,0,0,24982688,78,342
AUT,2020-03-16,0,0,26,5,0,0,0,8840521,346,1446
BEL,2020-03-16,0,16304,1,30,370,51,79,11433256,422,2439
BHR,2020-03-16,0,12131,77,1,0,0,0,1569439,14,118
BRA,2020-03-16,0,0,0,0,0,0,0,209469333,54,227
CAN,2020-03-16,0,21876,0,5,17,0,2,37057765,100,321
CHE,2020-03-16,0,0,4,35,0,0,0,8513227,1082,4721
CHL,2020-03-16,0,0,0,0,0,0,0,18729160,45,45
CHN,2020-03-16,0,0,0,3218,0,0,0,1392730000,40,80992
CZE,2020-03-16,0,6531,3,0,19,0,2,10629928,67,334
DEU,2020-03-16,0,0,9399,132,0,0,0,82905782,3025,12450
DNK,2020-03-16,0,7123,1,3,0,0,0,5793636,63,715
DPC,2020-03-16,0,0,325,7,0,0,0,3711,0,571
EGY,2020-03-16,0,0,27,2,0,0,0,98423595,46,87
ESP,2020-03-16,0,0,530,342,0,0,0,46796540,1806,11628
EST,2020-03-16,0,1883,1,0,6,0,0,1321977,20,110
FIN,2020-03-16,0,4057,10,0,0,0,0,5515525,44,166
FRA,2020-03-16,0,0,12,0,0,0,0,66977107,1097,7630
GBR,2020-03-16,0,0,20,155,0,0,0,66460344,787,4339
GRC,2020-03-16,0,4320,8,4,0,0,0,10731726,56,197
IDN,2020-03-16,0,1230,8,5,0,0,0,267663435,38,55
IND,2020-03-16,0,0,14,2,0,0,0,1352617328,20,44
IRL,2020-03-16,0,0,0,2,55,0,0,4867309,69,163
IRN,2020-03-16,0,0,4590,853,0,0,0,81800269,1178,16030
IRQ,2020-03-16,0,0,26,10,0,0,0,38433600,30,53
ISL,2020-03-16,0,4609,0,0,4,0,0,352721,40,117
ISR,2020-03-16,0,8671,1,0,224,0,0,8882800,44,183
ITA,2020-03-16,0,137962,2749,2158,12876,0,1851,60421760,3526,31277
JPN,2020-03-16,0,13068,164,24,603,0,41,126529100,15,719
KOR,2020-03-16,0,259533,1137,75,0,0,0,51606633,84,8216
KWT,2020-03-16,0,0,9,0,0,0,0,4137309,7,26
LBN,2020-03-16,0,0,1,3,0,0,0,6848925,10,10
MYS,2020-03-16,0,20986,42,0,0,0,0,31528585,120,556
NLD,2020-03-16,0,0,0,21,41,0,150,17231624,288,1536
NOR,2020-03-16,0,0,1,3,50,0,0,5311916,130,1355
PAK,2020-03-16,0,1125,2,0,0,0,0,212215030,63,163
PHL,2020-03-16,0,0,2,12,0,0,0,106651922,45,76
POL,2020-03-16,0,0,13,4,0,0,0,37974750,61,135
PRT,2020-03-16,0,7932,3,0,139,0,18,10283822,117,336
QAT,2020-03-16,0,8375,4,0,0,0,0,2781677,0,177
ROU,2020-03-16,0,3708,9,0,0,0,0,19466145,26,61
SAU,2020-03-16,0,31610,2,0,0,0,0,33699947,53,68
SGP,2020-03-16,0,0,109,0,0,0,0,5638676,23,164
SVN,2020-03-16,0,7437,0,1,32,0,3,2073894,10,156
SWE,2020-03-16,0,0,0,7,26,0,5,10175214,119,1119
THA,2020-03-16,0,24729,38,1,0,0,0,69428524,30,63
USA,2020-03-16,0,94460,17,97,0,0,0,326687501,1833,6405
AUS,2020-03-17,0,44444,0,6,0,0,0,24982688,113,455
AUT,2020-03-17,0,0,28,7,0,0,0,8840521,372,1818
BEL,2020-03-17,0,18559,1,40,493,65,100,11433256,534,2973
BHR,2020-03-17,0,13553,81,1,0,0,0,1569439,28,146
BRA,2020-03-17,0,0,0,1,0,0,0,209469333,181,408
CAN,2020-03-17,0,26907,0,8,22,0,6,37057765,145,466
CHE,2020-03-17,0,0,4,47,0,0,0,8513227,1206,5927
CHL,2020-03-17,0,0,1,0,0,0,0,18729160,37,82
CHN,2020-03-17,0,0,0,3231,0,0,0,1392730000,34,81026
CZE,2020-03-17,0,7825,3,0,49,0,5,10629928,110,444
DEU,2020-03-17,0,0,12380,176,0,0,0,82905782,3602,16052
DNK,2020-03-17,0,8071,1,4,0,0,0,5793636,80,795
DPC,2020-03-17,0,0,325,7,0,0,0,3711,6,577
EGY,2020-03-17,0,0,32,4,0,0,0,98423595,0,87
ESP,2020-03-17,0,0,1028,533,0,0,0,46796540,2162,13790
EST,2020-03-17,0,2114,1,0,10,0,0,1321977,33,143
FIN,2020-03-17,0,5193,10,0,0,0,0,5515525,15,181
FRA,2020-03-17,0,0,12,0,0,0,0,66977107,1404,9034
GBR,2020-03-17,0,0,52,207,0,0,0,66460344,992,5331
GRC,2020-03-17,0,0,8,5,0,0,0,10731726,31,228
IDN,2020-03-17,0,1255,8,5,0,0,0,267663435,55,110
IND,2020-03-17,0,0,15,3,0,0,0,1352617328,25,69
IRL,2020-03-17,0,0,5,2,61,0,0,4867309,74,237
IRN,2020-03-17,0,0,5389,988,0,0,0,81800269,1192,17222
IRQ,2020-03-17,0,0,32,11,0,0,0,38433600,10,63
ISL,2020-03-17,0,6009,0,1,5,0,0,352721,30,147
ISR,2020-03-17,0,10317,3,0,259,0,0,8882800,76,259
ITA,2020-03-17,0,148657,2941,2503,14954,0,2060,60421760,4207,35484
JPN,2020-03-17,0,15151,171,28,621,0,46,126529100,44,763
KOR,2020-03-17,0,0,1407,81,0,0,0,51606633,93,8309
KWT,2020-03-17,0,0,9,0,0,0,0,4137309,12,38
LBN,2020-03-17,0,0,3,3,0,0,0,6848925,13,23
LUX,2020-03-17,0,1511,0,1,0,0,0,607950,63,63
MYS,2020-03-17,0,23913,49,2,0,0,0,31528585,117,673
NLD,2020-03-17,0,0,0,39,105,0,179,17231624,347,1883
NOR,2020-03-17,0,0,1,3,68,0,0,5311916,87,1442
PAK,2020-03-17,0,1141,2,0,0,0,0,212215030,155,318
PER,2020-03-17,0,0,1,0,0,0,0,31989256,28,28
PHL,2020-03-17,0,0,5,12,0,0,0,106651922,15,91
POL,2020-03-17,0,0,13,5,0,0,0,37974750,13,148
PRT,2020-03-17,0,10236,3,1,206,0,17,10283822,194,530
QAT,2020-03-17,0,8547,4,0,0,0,0,2781677,13,190
ROU,2020-03-17,0,4150,16,0,0,0,0,19466145,76,137
RUS,2020-03-17,0,122854,8,0,0,0,0,144478050,33,33
SAU,2020-03-17,0,35818,6,0,0,0,0,33699947,0,68
SGP,2020-03-17,0,0,114,0,0,0,0,5638676,47,211
SMR,2020-03-17,0,0,4,9,0,0,0,33785,2,2
SVN,2020-03-17,0,8558,0,1,34,0,5,2073894,32,188
SWE,2020-03-17,0,0,0,8,45,0,3,10175214,145,1264
THA,2020-03-17,0,27891,41,1,0,0,0,69428524,35,98
USA,2020-03-17,0,134234,17,134,0,0,0,326687501,2657,9062
ARE,2020-03-18,0,0,26,0,0,0,0,9630959,27,27
AUS,2020-03-18,0,51000,0,7,0,0,0,24982688,142,597
AUT,2020-03-18,0,0,30,12,0,0,0,8840521,455,2273
BEL,2020-03-18,0,21273,31,63,646,88,130,11433256,713,3686
BHR,2020-03-18,0,0,88,1,0,0,0,1569439,22,168
BRA,2020-03-18,0,0,0,4,0,0,0,209469333,129,537
CAN,2020-03-18,0,34193,0,9,31,0,14,37057765,277,743
CHE,2020-03-18,0,0,15,55,0,0,0,8513227,835,6762
CHL,2020-03-18,0,0,3,0,0,0,0,18729160,104,186
CHN,2020-03-18,0,0,0,3242,0,0,0,1392730000,86,81112
COL,2020-03-18,0,4690,0,0,0,0,0,49648685,26,26
CZE,2020-03-18,0,9581,3,0,50,0,6,10629928,206,650
DEU,2020-03-18,0,0,15919,239,0,0,0,82905782,4058,20110
DNK,2020-03-18,0,9297,1,4,0,0,0,5793636,94,889
DPC,2020-03-18,0,0,325,7,0,0,0,3711,0,577
ECU,2020-03-18,0,480,0,2,0,0,0,17084357,88,88
EGY,2020-03-18,0,0,32,6,0,0,0,98423595,60,147
ESP,2020-03-18,0,0,1081,623,0,0,0,46796540,4053,17843
EST,2020-03-18,0,2595,1,0,14,0,0,1321977,9,152
FIN,2020-03-18,0,6218,10,0,0,0,0,5515525,64,245
FRA,2020-03-18,0,0,12,0,2972,0,771,66977107,1861,10895
GBR,2020-03-18,0,0,65,275,0,0,0,66460344,1049,6380
GRC,2020-03-18,0,6000,8,5,0,0,0,10731726,0,228
IDN,2020-03-18,0,0,11,19,0,0,0,267663435,84,194
IND,2020-03-18,0,13125,15,3,0,0,0,1352617328,27,96
IRL,2020-03-18,0,6457,5,2,80,0,0,4867309,191,428
IRN,2020-03-18,0,0,5389,1135,0,0,0,81800269,1046,18268
IRQ,2020-03-18,0,0,43,12,0,0,0,38433600,28,91
ISL,2020-03-18,0,7837,5,1,6,0,0,352721,80,227
ISR,2020-03-18,0,12423,6,0,312,0,0,8882800,15,274
ITA,2020-03-18,0,165541,4025,2978,16620,0,2257,60421760,5322,40806
JPN,2020-03-18,0,15354,191,29,645,0,46,126529100,39,802
KOR,2020-03-18,0,0,1540,84,0,0,0,51606633,152,8461
KWT,2020-03-18,0,0,15,0,0,0,0,4137309,6,44
LBN,2020-03-18,0,0,3,3,0,0,0,6848925,24,47
LUX,2020-03-18,0,2391,0,2,0,0,0,607950,132,195
MEX,2020-03-18,0,16004,4,0,0,0,0,126190788,46,46
MYS,2020-03-18,0,27324,60,2,0,0,0,31528585,110,783
NLD,2020-03-18,0,0,0,55,90,0,228,17231624,396,2279
NOR,2020-03-18,0,0,1,6,82,0,0,5311916,196,1638
PAK,2020-03-18,0,2163,13,2,0,0,0,212215030,47,365
PER,2020-03-18,0,0,1,0,0,0,0,31989256,89,117
PHL,2020-03-18,0,0,5,19,0,0,0,106651922,15,106
POL,2020-03-18,0,0,13,5,0,0,0,37974750,104,252
PRT,2020-03-18,0,12701,3,1,89,0,20,10283822,143,673
QAT,2020-03-18,0,8873,4,0,0,0,0,2781677,8,198
ROU,2020-03-18,0,4670,19,0,0,0,0,19466145,17,154
RUS,2020-03-18,0,133101,8,0,0,0,0,144478050,52,85
SAU,2020-03-18,0,39423,6,0,0,0,0,33699947,103,171
SGP,2020-03-18,0,0,114,0,0,0,0,5638676,32,243
SMR,2020-03-18,0,0,4,11,0,0,0,33785,5,7
SVK,2020-03-18,0,2138,0,1,0,0,0,5446771,18,18
SVN,2020-03-18,0,9584,0,1,43,0,6,2073894,23,211
SWE,2020-03-18,0,0,0,14,64,0,15,10175214,143,1407
THA,2020-03-18,0,30587,42,1,0,0,0,69428524,60,158
TUR,2020-03-18,0,10017,0,3,0,0,0,82319724,168,168
TWN,2020-03-18,0,19987,22,1,0,0,0,23603049,8,8
USA,2020-03-18,0,184596,105,194,0,0,0,326687501,4494,13556
ZAF,2020-03-18,0,3070,0,0,0,0,0,57779622,34,34
ARE,2020-03-19,0,114569,31,0,0,0,0,9630959,0,27
ARM,2020-03-19,0,0,1,0,0,0,0,2951776,21,21
AUS,2020-03-19,0,83333,28,7,0,0,0,24982688,138,735
AUT,2020-03-19,0,0,34,15,0,0,0,8840521,509,2782
BEL,2020-03-19,0,24668,31,97,840,114,164,11433256,662,4348
BHR,2020-03-19,0,0,100,1,0,0,0,1569439,7,175
BRA,2020-03-19,0,0,0,7,0,0,0,209469333,331,868
CAN,2020-03-19,0,42801,0,12,42,0,16,37057765,125,868
CHE,2020-03-19,0,0,15,69,0,0,0,8513227,1138,7900
CHL,2020-03-19,0,0,4,0,0,0,0,18729160,92,278
CHN,2020-03-19,0,0,0,3250,0,0,0,1392730000,63,81175
COL,2020-03-19,0,5363,5,0,0,0,0,49648685,48,74
CZE,2020-03-19,0,11840,3,0,55,0,6,10629928,124,774
DEU,2020-03-19,0,0,19913,303,0,0,0,82905782,4048,24158
DNK,2020-03-19,0,11145,1,6,0,0,0,5793636,104,993
DPC,2020-03-19,0,0,325,7,0,0,0,3711,0,577
ECU,2020-03-19,0,672,0,3,0,0,0,17084357,168,256
EGY,2020-03-19,0,0,32,6,0,0,0,98423595,29,176
ESP,2020-03-19,0,0,1107,830,0,0,0,46796540,2447,20290
EST,2020-03-19,0,2976,1,0,20,0,0,1321977,16,168
FIN,2020-03-19,0,6993,10,0,0,0,0,5515525,50,295
FRA,2020-03-19,0,0,12,0,4073,0,1002,66977107,1617,12512
GBR,2020-03-19,0,0,65,349,0,0,0,66460344,1258,7638
GRC,2020-03-19,0,0,8,6,0,0,0,10731726,77,305
HRV,2020-03-19,0,1264,5,1,0,0,0,4087843,23,23
IDN,2020-03-19,0,1651,11,25,0,0,0,267663435,58,252
IND,2020-03-19,0,13316,20,4,0,0,0,1352617328,58,154
IRL,2020-03-19,0,7403,5,3,98,0,0,4867309,126,554
IRN,2020-03-19,0,0,5710,1284,0,0,0,81800269,1237,19505
IRQ,2020-03-19,0,0,43,13,0,0,0,38433600,16,107
ISL,2020-03-19,0,9148,5,1,6,0,0,352721,79,306
ISR,2020-03-19,0,14499,11,0,300,0,0,8882800,242,516
ITA,2020-03-19,0,182777,4440,3405,18255,0,2498,60421760,5986,46792
JPN,2020-03-19,0,14901,215,31,659,0,49,126529100,36,838
KOR,2020-03-19,0,291120,1540,91,0,0,0,51606633,87,8548
KWT,2020-03-19,0,0,18,0,0,0,0,4137309,11,55
LBN,2020-03-19,0,0,4,4,0,0,0,6848925,6,53
LUX,2020-03-19,0,3292,0,4,1,0,0,607950,149,344
MEX,2020-03-19,0,16844,4,1,0,0,0,126190788,39,85
MYS,2020-03-19,0,30628,75,2,0,0,0,31528585,130,913
NLD,2020-03-19,0,0,0,76,76,0,287,17231624,533,2812
NOR,2020-03-19,0,0,1,7,102,0,0,5311916,168,1806
PAK,2020-03-19,0,3410,13,3,0,0,0,212215030,229,594
PAN,2020-03-19,0,1768,0,1,0,0,0,4176873,28,28
PER,2020-03-19,0,0,1,3,0,0,0,31989256,29,146
PHL,2020-03-19,0,0,8,17,0,0,0,106651922,13,119
POL,2020-03-19,0,0,1,5,0,0,0,37974750,70,322
PRT,2020-03-19,0,15199,3,3,89,0,20,10283822,235,908
QAT,2020-03-19,0,9460,4,0,0,0,0,2781677,10,208
ROU,2020-03-19,0,4973,25,0,0,0,6,19466145,31,185
RUS,2020-03-19,0,143519,9,1,0,0,0,144478050,54,139
SAU,2020-03-19,0,43661,6,0,0,0,0,33699947,70,241
SGP,2020-03-19,0,0,114,0,0,0,0,5638676,40,283
SMR,2020-03-19,0,0,4,14,0,0,0,33785,17,24
SRB,2020-03-19,0,506,1,0,0,0,0,6982604,32,32
SVK,2020-03-19,0,2439,0,1,0,0,0,5446771,14,32
SVN,2020-03-19,0,10768,0,1,45,0,6,2073894,26,237
SWE,2020-03-19,0,0,0,21,207,0,8,10175214,180,1587
THA,2020-03-19,0,33482,42,1,0,0,0,69428524,50,208
TUR,2020-03-19,0,11998,0,4,0,0,0,82319724,311,479
TWN,2020-03-19,0,21350,26,1,0,0,0,23603049,26,34
USA,2020-03-19,0,245124,121,266,0,0,0,326687501,6367,19923
ZAF,2020-03-19,0,4832,0,0,0,0,0,57779622,52,86
ARE,2020-03-20,0,0,31,2,0,0,0,9630959,13,40
ARG,2020-03-20,0,1764,3,3,0,0,0,44494502,30,30
ARM,2020-03-20,0,0,1,0,0,0,0,2951776,24,45
AUS,2020-03-20,0,91399,39,8,0,0,0,24982688,225,960
AUT,2020-03-20,0,0,44,20,0,0,0,8840521,548,3330
BEL,2020-03-20,0,27788,1,134,1108,168,229,11433256,469,4817
BGR,2020-03-20,0,0,0,3,0,0,0,7025037,36,36
BHR,2020-03-20,0,19098,100,1,0,0,0,1569439,20,195
BRA,2020-03-20,0,0,0,11,0,0,0,209469333,224,1092
CAN,2020-03-20,0,50068,0,13,52,0,24,37057765,331,1199
CHE,2020-03-20,0,0,15,90,0,0,0,8513227,691,8591
CHL,2020-03-20,0,0,5,0,0,0,0,18729160,103,381
CHN,2020-03-20,0,0,0,3255,0,0,0,1392730000,116,81291
COL,2020-03-20,0,5766,6,0,0,0,0,49648685,34,108
CZE,2020-03-20,0,13961,4,0,66,0,15,10629928,159,933
DEU,2020-03-20,0,0,23865,399,0,0,200,82905782,3355,27513
DNK,2020-03-20,0,12323,1,9,0,0,0,5793636,71,1064
DPC,2020-03-20,0,0,325,7,0,0,0,3711,0,577
ECU,2020-03-20,0,959,0,5,0,0,0,17084357,139,395
EGY,2020-03-20,0,0,39,8,0,0,0,98423595,9,185
ESP,2020-03-20,0,0,1588,1043,0,0,0,46796540,4964,25254
EST,2020-03-20,0,3391,1,0,24,0,2,1321977,23,191
FIN,2020-03-20,0,8279,10,0,0,0,0,5515525,73,368
FRA,2020-03-20,0,0,12,0,5226,0,1297,66977107,1847,14359
GBR,2020-03-20,0,0,65,458,0,0,0,66460344,1191,8829
GRC,2020-03-20,0,7172,19,6,0,0,0,10731726,35,340
HRV,2020-03-20,0,0,5,1,0,0,0,4087843,78,101
IDN,2020-03-20,0,1898,15,32,0,0,0,267663435,81,333
IND,2020-03-20,0,14376,23,4,0,0,0,1352617328,78,232
IRL,2020-03-20,0,8872,5,3,133,0,0,4867309,102,656
IRN,2020-03-20,0,0,6745,1433,0,0,0,81800269,966,20471
IRQ,2020-03-20,0,0,49,17,0,0,0,38433600,6,113
ISL,2020-03-20,0,9727,5,0,10,0,0,352721,64,370
ISR,2020-03-20,0,16816,13,1,293,0,0,8882800,215,731
ITA,2020-03-20,0,206886,5129,4032,18675,0,2655,60421760,6557,53349
JPN,2020-03-20,0,18844,227,33,681,0,50,126529100,53,891
KOR,2020-03-20,0,301139,1540,94,0,0,0,51606633,147,8695
KWT,2020-03-20,0,0,18,0,0,0,0,4137309,17,72
LBN,2020-03-20,0,0,4,4,0,0,0,6848925,24,77
LUX,2020-03-20,0,4287,0,4,21,0,3,607950,186,530
LVA,2020-03-20,0,4373,1,0,0,0,0,1927174,13,13
MEX,2020-03-20,0,17602,4,2,0,0,0,126190788,48,133
MYS,2020-03-20,0,34263,87,3,0,0,0,31528585,153,1066
NLD,2020-03-20,0,0,0,105,150,0,362,17231624,637,3449
NOR,2020-03-20,0,0,1,7,130,0,0,5311916,204,2010
PAK,2020-03-20,0,4001,13,3,0,0,0,212215030,46,640
PAN,2020-03-20,0,2169,0,1,0,0,0,4176873,63,91
PER,2020-03-20,0,0,1,4,0,0,0,31989256,55,201
PHL,2020-03-20,0,0,8,18,0,0,0,106651922,77,196
POL,2020-03-20,0,0,1,5,0,0,0,37974750,111,433
PRT,2020-03-20,0,18414,5,6,126,0,26,10283822,260,1168
QAT,2020-03-20,0,9916,10,0,0,0,0,2781677,11,219
ROU,2020-03-20,0,8284,25,0,0,0,11,19466145,59,244
RUS,2020-03-20,0,156016,9,1,0,0,0,144478050,53,192
SAU,2020-03-20,0,48437,8,0,0,0,0,33699947,48,289
SGP,2020-03-20,0,0,124,0,0,0,0,5638676,47,330
SMR,2020-03-20,0,0,4,14,0,0,0,33785,25,49
SRB,2020-03-20,0,585,1,1,0,0,0,6982604,36,68
SVK,2020-03-20,0,2807,0,1,0,0,0,5446771,41,73
SVN,2020-03-20,0,12010,0,1,55,0,9,2073894,38,275
SWE,2020-03-20,0,0,0,30,265,0,17,10175214,136,1723
THA,2020-03-20,0,35591,43,1,0,0,0,69428524,89,297
TUR,2020-03-20,0,15624,0,9,0,0,0,82319724,277,756
TWN,2020-03-20,0,22721,26,2,0,0,0,23603049,19,53
URY,2020-03-20,0,0,0,0,0,0,0,3449299,25,25
USA,2020-03-20,0,321293,147,372,0,0,0,326687501,5995,25918
ZAF,2020-03-20,0,6438,0,0,0,0,0,57779622,38,124
ARE,2020-03-21,0,127275,38,2,0,0,0,9630959,0,40
ARG,2020-03-21,0,2087,3,4,0,0,0,44494502,108,138
ARM,2020-03-21,0,0,1,0,0,0,0,2951776,34,79
AUS,2020-03-21,0,100284,51,8,0,0,0,24982688,280,1240
AUT,2020-03-21,0,0,55,26,0,0,0,8840521,618,3948
BEL,2020-03-21,0,30064,263,174,1384,200,290,11433256,486,5303
BGR,2020-03-21,0,0,3,3,0,0,0,7025037,24,60
BHR,2020-03-21,0,0,125,1,0,0,0,1569439,29,224
BRA,2020-03-21,0,0,0,18,0,0,0,209469333,396,1488
CAN,2020-03-21,0,58195,0,18,68,0,31,37057765,128,1327
CHE,2020-03-21,0,0,15,109,0,0,0,8513227,547,9138
CHL,2020-03-21,0,0,6,0,0,0,0,18729160,95,476
CHN,2020-03-21,0,0,0,3261,0,0,0,1392730000,82,81373
COL,2020-03-21,0,6064,9,0,0,0,0,49648685,29,137
CRI,2020-03-21,0,1189,2,2,0,0,0,4999441,17,17
CZE,2020-03-21,0,15843,6,0,79,0,14,10629928,115,1048
DEU,2020-03-21,0,0,27125,494,0,0,308,82905782,2264,29777
DNK,2020-03-21,0,12925,1,13,0,0,0,5793636,69,1133
DOM,2020-03-21,0,597,0,2,0,0,0,10627165,90,90
DPC,2020-03-21,0,0,325,8,0,0,0,3711,0,577
DZA,2020-03-21,0,0,32,15,0,0,0,42228429,62,62
ECU,2020-03-21,0,1181,3,7,0,0,0,17084357,283,678
EGY,2020-03-21,0,0,41,10,0,0,0,98423595,33,218
ESP,2020-03-21,0,0,2125,1375,0,0,0,46796540,3394,28648
EST,2020-03-21,0,4039,1,0,25,0,4,1321977,20,211
FIN,2020-03-21,0,9882,10,1,0,0,0,5515525,103,471
FRA,2020-03-21,0,0,12,0,5900,0,1453,66977107,2227,16586
GBR,2020-03-21,0,0,65,588,0,0,0,66460344,1373,10202
GRC,2020-03-21,0,7830,19,13,0,0,0,10731726,94,434
HRV,2020-03-21,0,0,5,1,0,0,0,4087843,48,149
HUN,2020-03-21,0,3247,7,4,92,0,0,9775564,28,28
IDN,2020-03-21,0,0,15,38,0,0,0,267663435,64,397
IND,2020-03-21,0,15701,23,4,0,0,0,1352617328,69,301
IRL,2020-03-21,0,10436,5,3,151,0,0,4867309,121,777
IRN,2020-03-21,0,0,7635,1556,0,0,0,81800269,1028,21499
IRQ,2020-03-21,0,0,51,17,0,0,0,38433600,19,132
ISL,2020-03-21,0,10077,22,1,12,0,0,352721,95,465
ISR,2020-03-21,0,18924,14,1,284,0,0,8882800,237,968
ITA,2020-03-21,0,233222,6072,4825,20565,0,2857,60421760,5560,58909
JPN,2020-03-21,0,18963,232,35,723,0,55,126529100,50,941
KOR,2020-03-21,0,311805,1540,102,0,0,0,51606633,162,8857
KWT,2020-03-21,0,0,27,0,0,0,0,4137309,12,84
LBN,2020-03-21,0,0,4,4,0,0,0,6848925,61,138
LUX,2020-03-21,0,4725,0,8,62,0,6,607950,128,658
LVA,2020-03-21,0,5762,1,0,0,0,0,1927174,15,28
MEX,2020-03-21,0,18097,4,2,0,0,0,126190788,65,198
MYS,2020-03-21,0,38218,114,7,0,0,0,31528585,123,1189
NLD,2020-03-21,0,0,0,136,194,0,430,17231624,605,4054
NOR,2020-03-21,0,0,1,7,148,0,0,5311916,267,2277
PAK,2020-03-21,0,5225,5,5,0,0,0,212215030,99,739
PAN,2020-03-21,0,2472,0,1,0,0,0,4176873,113,204
PER,2020-03-21,0,0,1,5,0,0,0,31989256,43,244
PHL,2020-03-21,0,0,13,19,0,0,0,106651922,73,269
POL,2020-03-21,0,0,1,5,0,0,0,37974750,98,531
PRT,2020-03-21,0,20930,5,12,156,0,35,10283822,320,1488
QAT,2020-03-21,0,10358,27,0,0,0,0,2781677,13,232
ROU,2020-03-21,0,8915,52,0,0,0,14,19466145,66,310
RUS,2020-03-21,0,163529,12,1,0,0,0,144478050,61,253
SAU,2020-03-21,0,54135,16,0,0,0,0,33699947,119,408
SGP,2020-03-21,0,0,140,2,0,0,0,5638676,23,353
SMR,2020-03-21,0,0,4,20,0,0,0,33785,24,73
SRB,2020-03-21,0,672,1,1,0,0,0,6982604,51,119
SVK,2020-03-21,0,3247,0,1,0,0,0,5446771,7,80
SVN,2020-03-21,0,12882,0,1,56,0,9,2073894,34,309
SWE,2020-03-21,0,0,0,38,317,0,13,10175214,118,1841
THA,2020-03-21,0,37259,44,1,0,0,0,69428524,188,485
TUR,2020-03-21,0,18604,0,21,0,0,0,82319724,289,1045
TWN,2020-03-21,0,23768,28,2,0,0,0,23603049,16,69
URY,2020-03-21,0,0,0,0,0,0,0,3449299,23,48
USA,2020-03-21,0,396985,176,475,0,0,0,326687501,8919,34837
ZAF,2020-03-21,0,7425,0,0,0,0,0,57779622,34,158
AND,2020-03-22,0,0,1,1,0,0,0,77006,20,20
ARE,2020-03-22,0,0,38,2,0,0,0,9630959,45,85
ARG,2020-03-22,0,2334,3,4,0,0,0,44494502,35,173
ARM,2020-03-22,0,0,2,0,0,0,0,2951776,41,120
AUS,2020-03-22,0,109286,70,8,0,0,0,24982688,328,1568
AUT,2020-03-22,0,0,73,34,0,0,0,8840521,686,4634
BEL,2020-03-22,0,31478,263,221,1661,240,326,11433256,1328,6631
BGR,2020-03-22,0,0,3,3,0,0,0,7025037,14,74
BHR,2020-03-22,0,0,149,2,0,0,0,1569439,43,267
BIH,2020-03-22,0,0,2,1,0,0,0,3323929,10,10
BRA,2020-03-22,0,0,0,25,0,0,0,209469333,358,1846
CAN,2020-03-22,0,68730,0,20,76,0,35,37057765,216,1543
CHE,2020-03-22,0,0,131,127,0,0,0,8513227,1461,10599
CHL,2020-03-22,0,0,8,1,0,0,0,18729160,114,590
CHN,2020-03-22,0,0,0,3267,0,0,0,1392730000,103,81476
COL,2020-03-22,0,6910,12,5,0,0,0,49648685,73,210
CRI,2020-03-22,0,1416,2,2,0,0,0,4999441,24,41
CZE,2020-03-22,0,17644,6,1,97,0,16,10629928,126,1174
DEU,2020-03-22,0,503825,29310,573,0,0,364,82905782,3730,33507
DNK,2020-03-22,0,13457,1,13,0,0,0,5793636,55,1188
DOM,2020-03-22,0,788,0,3,0,0,0,10627165,43,133
DPC,2020-03-22,0,0,325,8,0,0,0,3711,0,577
DZA,2020-03-22,0,0,65,17,0,0,0,42228429,29,91
ECU,2020-03-22,0,1661,3,14,0,0,0,17084357,192,870
EGY,2020-03-22,0,0,56,14,0,0,0,98423595,39,257
ESP,2020-03-22,0,0,2575,1772,0,0,0,46796540,6368,35016
EST,2020-03-22,0,4204,2,0,28,0,6,1321977,26,237
FIN,2020-03-22,0,10930,10,1,0,0,0,5515525,74,545
FRA,2020-03-22,0,0,2200,0,6954,0,1674,66977107,3170,19756
GBR,2020-03-22,0,0,65,752,0,0,0,66460344,2322,12524
GRC,2020-03-22,0,8006,19,15,0,0,0,10731726,71,505
HRV,2020-03-22,0,0,5,1,0,0,0,4087843,61,210
HUN,2020-03-22,0,4213,16,6,113,0,0,9775564,36,64
IDN,2020-03-22,0,2409,29,48,0,0,0,267663435,65,462
IND,2020-03-22,0,16999,23,7,0,0,0,1352617328,94,395
IRL,2020-03-22,0,11414,5,4,177,0,0,4867309,219,996
IRN,2020-03-22,0,0,7931,1685,0,0,0,81800269,1411,22910
